"open","high","low","close","volume","timestamp","formattedOpen","formattedHigh","formattedLow","formattedClose","formattedVolume","formattedTimestamp","relatedNews","issue","redemption","highLow","peCode","newsPnacWithCsk","Date"
"1.786","1.812","1.779","1.779","0","2018-04-20T02:00:00+02:00","1.786","1.812","1.779","1.779","0","20/04/2018","","0","1","[object Object]","[object Object]","","2018-04-20"
"1.793","1.804","1.775","1.796","0","2018-04-23T02:00:00+02:00","1.793","1.804","1.775","1.796","0","23/04/2018","","0","1","[object Object]","[object Object]","","2018-04-23"
"1.786","1.813","1.765","1.77","0","2018-04-24T02:00:00+02:00","1.786","1.813","1.765","1.77","0","24/04/2018","","0","1","[object Object]","[object Object]","","2018-04-24"
"1.77","1.796","1.746","1.786","0","2018-04-25T02:00:00+02:00","1.77","1.796","1.746","1.786","0","25/04/2018","","0","1","[object Object]","[object Object]","","2018-04-25"
"1.769","1.769","1.741","1.75","0","2018-04-26T02:00:00+02:00","1.769","1.769","1.741","1.75","0","26/04/2018","","0","1","[object Object]","[object Object]","","2018-04-26"
"1.753","1.774","1.73","1.74","0","2018-04-27T02:00:00+02:00","1.753","1.774","1.73","1.74","0","27/04/2018","","0","1","[object Object]","[object Object]","","2018-04-27"
"1.757","1.825","1.747","1.788","0","2018-04-30T02:00:00+02:00","1.757","1.825","1.747","1.788","0","30/04/2018","","0","1","[object Object]","[object Object]","","2018-04-30"
"1.788","1.788","1.788","1.788","0","2018-05-01T02:00:00+02:00","1.788","1.788","1.788","1.788","0","01/05/2018","","0","1","[object Object]","[object Object]","","2018-05-01"
"1.783","1.792","1.754","1.792","0","2018-05-02T02:00:00+02:00","1.783","1.792","1.754","1.792","0","02/05/2018","","0","1","[object Object]","[object Object]","","2018-05-02"
"1.806","1.813","1.736","1.741","0","2018-05-03T02:00:00+02:00","1.806","1.813","1.736","1.741","0","03/05/2018","","0","1","[object Object]","[object Object]","","2018-05-03"
"1.727","1.803","1.713","1.8","0","2018-05-04T02:00:00+02:00","1.727","1.803","1.713","1.8","0","04/05/2018","","0","1","[object Object]","[object Object]","","2018-05-04"
"1.792","1.876","1.792","1.871","0","2018-05-08T02:00:00+02:00","1.792","1.876","1.792","1.871","0","08/05/2018","","0","1","[object Object]","[object Object]","","2018-05-08"
"1.866","1.91","1.839","1.883","0","2018-05-09T02:00:00+02:00","1.866","1.91","1.839","1.883","0","09/05/2018","","0","1","[object Object]","[object Object]","","2018-05-09"
"1.947","1.948","1.894","1.948","0","2018-05-10T02:00:00+02:00","1.947","1.948","1.894","1.948","0","10/05/2018","","0","1","[object Object]","[object Object]","","2018-05-10"
"1.866","1.91","1.866","1.883","0","2018-05-11T02:00:00+02:00","1.866","1.91","1.866","1.883","0","11/05/2018","","0","1","[object Object]","[object Object]","","2018-05-11"
"1.886","1.929","1.886","1.908","0","2018-05-14T02:00:00+02:00","1.886","1.929","1.886","1.908","0","14/05/2018","","0","1","[object Object]","[object Object]","","2018-05-14"
"1.908","1.954","1.896","1.952","0","2018-05-15T02:00:00+02:00","1.908","1.954","1.896","1.952","0","15/05/2018","","0","1","[object Object]","[object Object]","","2018-05-15"
"1.955","2.146","1.955","2.121","0","2018-05-16T02:00:00+02:00","1.955","2.146","1.955","2.121","0","16/05/2018","","0","1","[object Object]","[object Object]","","2018-05-16"
"2.121","2.193","2.087","2.171","0","2018-05-17T02:00:00+02:00","2.121","2.193","2.087","2.171","0","17/05/2018","","0","1","[object Object]","[object Object]","","2018-05-17"
"2.171","2.346","2.138","2.231","0","2018-05-18T02:00:00+02:00","2.171","2.346","2.138","2.231","0","18/05/2018","","0","1","[object Object]","[object Object]","","2018-05-18"
"2.302","2.409","2.253","2.409","0","2018-05-21T02:00:00+02:00","2.302","2.409","2.253","2.409","0","21/05/2018","","0","1","[object Object]","[object Object]","","2018-05-21"
"2.363","2.505","2.287","2.339","0","2018-05-22T02:00:00+02:00","2.363","2.505","2.287","2.339","0","22/05/2018","","0","1","[object Object]","[object Object]","","2018-05-22"
"2.337","2.552","2.337","2.417","0","2018-05-23T02:00:00+02:00","2.337","2.552","2.337","2.417","0","23/05/2018","","0","1","[object Object]","[object Object]","","2018-05-23"
"2.417","2.421","2.309","2.404","0","2018-05-24T02:00:00+02:00","2.417","2.421","2.309","2.404","0","24/05/2018","","0","1","[object Object]","[object Object]","","2018-05-24"
"2.442","2.565","2.421","2.474","0","2018-05-25T02:00:00+02:00","2.442","2.565","2.421","2.474","0","25/05/2018","","0","1","[object Object]","[object Object]","","2018-05-25"
"2.694","3.355","2.694","3.326","0","2018-05-29T02:00:00+02:00","2.694","3.355","2.694","3.326","0","29/05/2018","","0","1","[object Object]","[object Object]","","2018-05-29"
"3.326","3.326","2.893","3.104","0","2018-05-30T02:00:00+02:00","3.326","3.326","2.893","3.104","0","30/05/2018","","0","1","[object Object]","[object Object]","","2018-05-30"
"3.104","3.104","2.71","2.878","0","2018-05-31T02:00:00+02:00","3.104","3.104","2.71","2.878","0","31/05/2018","","0","1","[object Object]","[object Object]","","2018-05-31"
"2.878","2.878","2.519","2.769","0","2018-06-01T02:00:00+02:00","2.878","2.878","2.519","2.769","0","01/06/2018","","0","1","[object Object]","[object Object]","","2018-06-01"
"2.769","2.769","2.514","2.6","0","2018-06-04T02:00:00+02:00","2.769","2.769","2.514","2.6","0","04/06/2018","","0","1","[object Object]","[object Object]","","2018-06-04"
"2.601","2.786","2.583","2.767","0","2018-06-05T02:00:00+02:00","2.601","2.786","2.583","2.767","0","05/06/2018","","0","1","[object Object]","[object Object]","","2018-06-05"
"2.896","2.988","2.831","2.926","0","2018-06-06T02:00:00+02:00","2.896","2.988","2.831","2.926","0","06/06/2018","","0","1","[object Object]","[object Object]","","2018-06-06"
"2.955","3.049","2.826","3.049","0","2018-06-07T02:00:00+02:00","2.955","3.049","2.826","3.049","0","07/06/2018","","0","1","[object Object]","[object Object]","","2018-06-07"
"3.08","3.234","3.028","3.137","0","2018-06-08T02:00:00+02:00","3.08","3.234","3.028","3.137","0","08/06/2018","","0","1","[object Object]","[object Object]","","2018-06-08"
"3.141","3.141","2.822","2.855","0","2018-06-11T02:00:00+02:00","3.141","3.141","2.822","2.855","0","11/06/2018","","0","1","[object Object]","[object Object]","","2018-06-11"
"2.855","2.929","2.761","2.929","0","2018-06-12T02:00:00+02:00","2.855","2.929","2.761","2.929","0","12/06/2018","","0","1","[object Object]","[object Object]","","2018-06-12"
"2.872","2.873","2.758","2.828","0","2018-06-13T02:00:00+02:00","2.872","2.873","2.758","2.828","0","13/06/2018","","0","1","[object Object]","[object Object]","","2018-06-13"
"2.873","3.019","2.74","2.762","0","2018-06-14T02:00:00+02:00","2.873","3.019","2.74","2.762","0","14/06/2018","","0","1","[object Object]","[object Object]","","2018-06-14"
"2.755","2.851","2.567","2.617","0","2018-06-15T02:00:00+02:00","2.755","2.851","2.567","2.617","0","15/06/2018","","0","1","[object Object]","[object Object]","","2018-06-15"
"2.611","2.655","2.548","2.553","0","2018-06-18T02:00:00+02:00","2.611","2.655","2.548","2.553","0","18/06/2018","","0","1","[object Object]","[object Object]","","2018-06-18"
"2.558","2.615","2.535","2.553","0","2018-06-19T02:00:00+02:00","2.558","2.615","2.535","2.553","0","19/06/2018","","0","1","[object Object]","[object Object]","","2018-06-19"
"2.57","2.57","2.532","2.567","0","2018-06-20T02:00:00+02:00","2.57","2.57","2.532","2.567","0","20/06/2018","","0","1","[object Object]","[object Object]","","2018-06-20"
"2.576","2.762","2.552","2.76","0","2018-06-21T02:00:00+02:00","2.576","2.762","2.552","2.76","0","21/06/2018","","0","1","[object Object]","[object Object]","","2018-06-21"
"2.758","2.758","2.638","2.714","0","2018-06-22T02:00:00+02:00","2.758","2.758","2.638","2.714","0","22/06/2018","","0","1","[object Object]","[object Object]","","2018-06-22"
"2.775","2.853","2.759","2.832","0","2018-06-25T02:00:00+02:00","2.775","2.853","2.759","2.832","0","25/06/2018","","0","1","[object Object]","[object Object]","","2018-06-25"
"2.836","2.948","2.818","2.904","0","2018-06-26T02:00:00+02:00","2.836","2.948","2.818","2.904","0","26/06/2018","","0","1","[object Object]","[object Object]","","2018-06-26"
"2.879","2.93","2.794","2.822","0","2018-06-27T02:00:00+02:00","2.879","2.93","2.794","2.822","0","27/06/2018","","0","1","[object Object]","[object Object]","","2018-06-27"
"2.823","2.872","2.772","2.781","0","2018-06-28T02:00:00+02:00","2.823","2.872","2.772","2.781","0","28/06/2018","","0","1","[object Object]","[object Object]","","2018-06-28"
"2.768","2.768","2.678","2.688","0","2018-06-29T02:00:00+02:00","2.768","2.768","2.678","2.688","0","29/06/2018","","0","1","[object Object]","[object Object]","","2018-06-29"
"2.763","2.783","2.644","2.668","0","2018-07-02T02:00:00+02:00","2.763","2.783","2.644","2.668","0","02/07/2018","","0","1","[object Object]","[object Object]","","2018-07-02"
"2.699","2.699","2.599","2.653","0","2018-07-03T02:00:00+02:00","2.699","2.699","2.599","2.653","0","03/07/2018","","0","1","[object Object]","[object Object]","","2018-07-03"
"2.684","2.708","2.625","2.652","0","2018-07-04T02:00:00+02:00","2.684","2.708","2.625","2.652","0","04/07/2018","","0","1","[object Object]","[object Object]","","2018-07-04"
"2.837","2.837","2.666","2.725","0","2018-07-05T02:00:00+02:00","2.837","2.837","2.666","2.725","0","05/07/2018","","0","1","[object Object]","[object Object]","","2018-07-05"
"2.83","2.83","2.671","2.726","0","2018-07-06T02:00:00+02:00","2.83","2.83","2.671","2.726","0","06/07/2018","","0","1","[object Object]","[object Object]","","2018-07-06"
"2.867","2.867","2.674","2.683","0","2018-07-09T02:00:00+02:00","2.867","2.867","2.674","2.683","0","09/07/2018","","0","1","[object Object]","[object Object]","","2018-07-09"
"2.791","2.791","2.658","2.687","0","2018-07-10T02:00:00+02:00","2.791","2.791","2.658","2.687","0","10/07/2018","","0","1","[object Object]","[object Object]","","2018-07-10"
"2.677","2.708","2.662","2.687","0","2018-07-11T02:00:00+02:00","2.677","2.708","2.662","2.687","0","11/07/2018","","0","1","[object Object]","[object Object]","","2018-07-11"
"2.808","2.808","2.634","2.634","0","2018-07-12T02:00:00+02:00","2.808","2.808","2.634","2.634","0","12/07/2018","","0","1","[object Object]","[object Object]","","2018-07-12"
"2.658","2.658","2.545","2.562","0","2018-07-13T02:00:00+02:00","2.658","2.658","2.545","2.562","0","13/07/2018","","0","1","[object Object]","[object Object]","","2018-07-13"
"2.744","2.744","2.547","2.582","0","2018-07-16T02:00:00+02:00","2.744","2.744","2.547","2.582","0","16/07/2018","","0","1","[object Object]","[object Object]","","2018-07-16"
"2.672","2.672","2.468","2.478","0","2018-07-17T02:00:00+02:00","2.672","2.672","2.468","2.478","0","17/07/2018","","0","1","[object Object]","[object Object]","","2018-07-17"
"2.506","2.521","2.475","2.518","0","2018-07-18T02:00:00+02:00","2.506","2.521","2.475","2.518","0","18/07/2018","","0","1","[object Object]","[object Object]","","2018-07-18"
"2.511","2.517","2.472","2.508","0","2018-07-19T02:00:00+02:00","2.511","2.517","2.472","2.508","0","19/07/2018","","0","1","[object Object]","[object Object]","","2018-07-19"
"2.696","2.701","2.54","2.588","0","2018-07-20T02:00:00+02:00","2.696","2.701","2.54","2.588","0","20/07/2018","","0","1","[object Object]","[object Object]","","2018-07-20"
"2.664","2.668","2.56","2.643","0","2018-07-23T02:00:00+02:00","2.664","2.668","2.56","2.643","0","23/07/2018","","0","1","[object Object]","[object Object]","","2018-07-23"
"2.679","2.717","2.662","2.687","0","2018-07-24T02:00:00+02:00","2.679","2.717","2.662","2.687","0","24/07/2018","","0","1","[object Object]","[object Object]","","2018-07-24"
"2.805","2.805","2.637","2.676","0","2018-07-25T02:00:00+02:00","2.805","2.805","2.637","2.676","0","25/07/2018","","0","1","[object Object]","[object Object]","","2018-07-25"
"2.806","2.806","2.687","2.706","0","2018-07-26T02:00:00+02:00","2.806","2.806","2.687","2.706","0","26/07/2018","","0","1","[object Object]","[object Object]","","2018-07-26"
"2.703","2.752","2.683","2.747","0","2018-07-27T02:00:00+02:00","2.703","2.752","2.683","2.747","0","27/07/2018","","0","1","[object Object]","[object Object]","","2018-07-27"
"2.782","2.809","2.755","2.798","0","2018-07-30T02:00:00+02:00","2.782","2.809","2.755","2.798","0","30/07/2018","","0","1","[object Object]","[object Object]","","2018-07-30"
"2.947","2.983","2.737","2.742","0","2018-07-31T02:00:00+02:00","2.947","2.983","2.737","2.742","0","31/07/2018","","0","1","[object Object]","[object Object]","","2018-07-31"
"2.778","2.797","2.75","2.797","0","2018-08-01T02:00:00+02:00","2.778","2.797","2.75","2.797","0","01/08/2018","","0","1","[object Object]","[object Object]","","2018-08-01"
"2.79","3.003","2.79","2.921","0","2018-08-02T02:00:00+02:00","2.79","3.003","2.79","2.921","0","02/08/2018","","0","1","[object Object]","[object Object]","","2018-08-02"
"3.114","3.133","2.912","2.952","0","2018-08-03T02:00:00+02:00","3.114","3.133","2.912","2.952","0","03/08/2018","","0","1","[object Object]","[object Object]","","2018-08-03"
"2.968","2.968","2.877","2.901","0","2018-08-06T02:00:00+02:00","2.968","2.968","2.877","2.901","0","06/08/2018","","0","1","[object Object]","[object Object]","","2018-08-06"
"2.925","2.925","2.864","2.876","0","2018-08-07T02:00:00+02:00","2.925","2.925","2.864","2.876","0","07/08/2018","","0","1","[object Object]","[object Object]","","2018-08-07"
"2.889","2.938","2.821","2.913","0","2018-08-08T02:00:00+02:00","2.889","2.938","2.821","2.913","0","08/08/2018","","0","1","[object Object]","[object Object]","","2018-08-08"
"2.897","2.937","2.869","2.896","0","2018-08-09T02:00:00+02:00","2.897","2.937","2.869","2.896","0","09/08/2018","","0","1","[object Object]","[object Object]","","2018-08-09"
"2.984","3.002","2.906","2.992","0","2018-08-10T02:00:00+02:00","2.984","3.002","2.906","2.992","0","10/08/2018","","0","1","[object Object]","[object Object]","","2018-08-10"
"3.109","3.113","3.053","3.1","0","2018-08-13T02:00:00+02:00","3.109","3.113","3.053","3.1","0","13/08/2018","","0","1","[object Object]","[object Object]","","2018-08-13"
"3.104","3.104","3.029","3.048","0","2018-08-14T02:00:00+02:00","3.104","3.104","3.029","3.048","0","14/08/2018","","0","1","[object Object]","[object Object]","","2018-08-14"
"3.241","3.376","3.013","3.197","0","2018-08-15T02:00:00+02:00","3.241","3.376","3.013","3.197","0","15/08/2018","","0","1","[object Object]","[object Object]","","2018-08-15"
"3.216","3.216","3.095","3.115","0","2018-08-16T02:00:00+02:00","3.216","3.216","3.095","3.115","0","16/08/2018","","0","1","[object Object]","[object Object]","","2018-08-16"
"3.166","3.168","3.1","3.121","0","2018-08-17T02:00:00+02:00","3.166","3.168","3.1","3.121","0","17/08/2018","","0","1","[object Object]","[object Object]","","2018-08-17"
"3.176","3.176","3.034","3.035","0","2018-08-20T02:00:00+02:00","3.176","3.176","3.034","3.035","0","20/08/2018","","0","1","[object Object]","[object Object]","","2018-08-20"
"3.047","3.062","2.939","2.973","0","2018-08-21T02:00:00+02:00","3.047","3.062","2.939","2.973","0","21/08/2018","","0","1","[object Object]","[object Object]","","2018-08-21"
"2.981","3.058","2.929","3.058","0","2018-08-22T02:00:00+02:00","2.981","3.058","2.929","3.058","0","22/08/2018","","0","1","[object Object]","[object Object]","","2018-08-22"
"3.064","3.122","3.021","3.101","0","2018-08-23T02:00:00+02:00","3.064","3.122","3.021","3.101","0","23/08/2018","","0","1","[object Object]","[object Object]","","2018-08-23"
"3.117","3.167","3.084","3.155","0","2018-08-24T02:00:00+02:00","3.117","3.167","3.084","3.155","0","24/08/2018","","0","1","[object Object]","[object Object]","","2018-08-24"
"3.155","3.182","3.115","3.182","0","2018-08-27T02:00:00+02:00","3.155","3.182","3.115","3.182","0","27/08/2018","","0","1","[object Object]","[object Object]","","2018-08-27"
"3.177","3.211","3.112","3.19","0","2018-08-28T02:00:00+02:00","3.177","3.211","3.112","3.19","0","28/08/2018","","0","1","[object Object]","[object Object]","","2018-08-28"
"3.224","3.224","3.122","3.126","0","2018-08-29T02:00:00+02:00","3.224","3.224","3.122","3.126","0","29/08/2018","","0","1","[object Object]","[object Object]","","2018-08-29"
"3.119","3.249","3.107","3.197","0","2018-08-30T02:00:00+02:00","3.119","3.249","3.107","3.197","0","30/08/2018","","0","1","[object Object]","[object Object]","","2018-08-30"
"3.397","3.409","3.155","3.244","0","2018-08-31T02:00:00+02:00","3.397","3.409","3.155","3.244","0","31/08/2018","","0","1","[object Object]","[object Object]","","2018-08-31"
"3.273","3.273","3.166","3.187","0","2018-09-03T02:00:00+02:00","3.273","3.273","3.166","3.187","0","03/09/2018","","0","1","[object Object]","[object Object]","","2018-09-03"
"3.179","3.179","3.014","3.033","0","2018-09-04T02:00:00+02:00","3.179","3.179","3.014","3.033","0","04/09/2018","","0","1","[object Object]","[object Object]","","2018-09-04"
"3.031","3.031","2.865","2.957","0","2018-09-05T02:00:00+02:00","3.031","3.031","2.865","2.957","0","05/09/2018","","0","1","[object Object]","[object Object]","","2018-09-05"
"2.953","2.953","2.829","2.91","0","2018-09-06T02:00:00+02:00","2.953","2.953","2.829","2.91","0","06/09/2018","","0","1","[object Object]","[object Object]","","2018-09-06"
"2.911","2.911","2.816","2.875","0","2018-09-07T02:00:00+02:00","2.911","2.911","2.816","2.875","0","07/09/2018","","0","1","[object Object]","[object Object]","","2018-09-07"
"2.883","2.883","2.736","2.738","0","2018-09-10T02:00:00+02:00","2.883","2.883","2.736","2.738","0","10/09/2018","","0","1","[object Object]","[object Object]","","2018-09-10"
"2.838","2.838","2.697","2.773","0","2018-09-11T02:00:00+02:00","2.838","2.838","2.697","2.773","0","11/09/2018","","0","1","[object Object]","[object Object]","","2018-09-11"
"2.816","2.835","2.727","2.792","0","2018-09-12T02:00:00+02:00","2.816","2.835","2.727","2.792","0","12/09/2018","","0","1","[object Object]","[object Object]","","2018-09-12"
"2.842","2.868","2.769","2.784","0","2018-09-13T02:00:00+02:00","2.842","2.868","2.769","2.784","0","13/09/2018","","0","1","[object Object]","[object Object]","","2018-09-13"
"2.784","2.811","2.774","2.811","0","2018-09-14T02:00:00+02:00","2.784","2.811","2.774","2.811","0","14/09/2018","","0","1","[object Object]","[object Object]","","2018-09-14"
"2.728","2.746","2.684","2.695","0","2018-09-17T02:00:00+02:00","2.728","2.746","2.684","2.695","0","17/09/2018","","0","1","[object Object]","[object Object]","","2018-09-17"
"2.709","2.716","2.588","2.606","0","2018-09-18T02:00:00+02:00","2.709","2.716","2.588","2.606","0","18/09/2018","","0","1","[object Object]","[object Object]","","2018-09-18"
"2.606","2.693","2.588","2.683","0","2018-09-19T02:00:00+02:00","2.606","2.693","2.588","2.683","0","19/09/2018","","0","1","[object Object]","[object Object]","","2018-09-19"
"2.683","2.723","2.63","2.716","0","2018-09-20T02:00:00+02:00","2.683","2.723","2.63","2.716","0","20/09/2018","","0","1","[object Object]","[object Object]","","2018-09-20"
"2.7","2.718","2.645","2.667","0","2018-09-21T02:00:00+02:00","2.7","2.718","2.645","2.667","0","21/09/2018","","0","1","[object Object]","[object Object]","","2018-09-21"
"2.666","2.955","2.666","2.94","0","2018-09-24T02:00:00+02:00","2.666","2.955","2.666","2.94","0","24/09/2018","","0","1","[object Object]","[object Object]","","2018-09-24"
"2.906","2.906","2.83","2.891","0","2018-09-25T02:00:00+02:00","2.906","2.906","2.83","2.891","0","25/09/2018","","0","1","[object Object]","[object Object]","","2018-09-25"
"2.905","2.905","2.799","2.831","0","2018-09-26T02:00:00+02:00","2.905","2.905","2.799","2.831","0","26/09/2018","","0","1","[object Object]","[object Object]","","2018-09-26"
"3.068","3.085","2.882","2.898","0","2018-09-27T02:00:00+02:00","3.068","3.085","2.882","2.898","0","27/09/2018","","0","1","[object Object]","[object Object]","","2018-09-27"
"3.106","3.272","3.077","3.147","0","2018-09-28T02:00:00+02:00","3.106","3.272","3.077","3.147","0","28/09/2018","","0","1","[object Object]","[object Object]","","2018-09-28"
"3.354","3.362","3.118","3.3","0","2018-10-01T02:00:00+02:00","3.354","3.362","3.118","3.3","0","01/10/2018","","0","1","[object Object]","[object Object]","","2018-10-01"
"3.564","3.564","3.339","3.438","0","2018-10-02T02:00:00+02:00","3.564","3.564","3.339","3.438","0","02/10/2018","","0","1","[object Object]","[object Object]","","2018-10-02"
"3.342","3.439","3.274","3.308","0","2018-10-03T02:00:00+02:00","3.342","3.439","3.274","3.308","0","03/10/2018","","0","1","[object Object]","[object Object]","","2018-10-03"
"3.306","3.376","3.305","3.328","0","2018-10-04T02:00:00+02:00","3.306","3.376","3.305","3.328","0","04/10/2018","","0","1","[object Object]","[object Object]","","2018-10-04"
"3.357","3.464","3.343","3.406","0","2018-10-05T02:00:00+02:00","3.357","3.464","3.343","3.406","0","05/10/2018","","0","1","[object Object]","[object Object]","","2018-10-05"
"3.534","3.635","3.485","3.597","0","2018-10-08T02:00:00+02:00","3.534","3.635","3.485","3.597","0","08/10/2018","","0","1","[object Object]","[object Object]","","2018-10-08"
"3.57","3.715","3.525","3.536","0","2018-10-09T02:00:00+02:00","3.57","3.715","3.525","3.536","0","09/10/2018","","0","1","[object Object]","[object Object]","","2018-10-09"
"3.612","3.612","3.452","3.513","0","2018-10-10T02:00:00+02:00","3.612","3.612","3.452","3.513","0","10/10/2018","","0","1","[object Object]","[object Object]","","2018-10-10"
"3.51","3.616","3.507","3.575","0","2018-10-11T02:00:00+02:00","3.51","3.616","3.507","3.575","0","11/10/2018","","0","1","[object Object]","[object Object]","","2018-10-11"
"3.542","3.589","3.517","3.589","0","2018-10-12T02:00:00+02:00","3.542","3.589","3.517","3.589","0","12/10/2018","","0","1","[object Object]","[object Object]","","2018-10-12"
"3.561","3.582","3.515","3.556","0","2018-10-15T02:00:00+02:00","3.561","3.582","3.515","3.556","0","15/10/2018","","0","1","[object Object]","[object Object]","","2018-10-15"
"3.488","3.514","3.431","3.457","0","2018-10-16T02:00:00+02:00","3.488","3.514","3.431","3.457","0","16/10/2018","","0","1","[object Object]","[object Object]","","2018-10-16"
"3.41","3.554","3.392","3.55","0","2018-10-17T02:00:00+02:00","3.41","3.554","3.392","3.55","0","17/10/2018","","0","1","[object Object]","[object Object]","","2018-10-17"
"3.711","3.741","3.54","3.677","0","2018-10-18T02:00:00+02:00","3.711","3.741","3.54","3.677","0","18/10/2018","","0","1","[object Object]","[object Object]","","2018-10-18"
"3.707","3.812","3.545","3.594","0","2018-10-19T02:00:00+02:00","3.707","3.812","3.545","3.594","0","19/10/2018","","0","1","[object Object]","[object Object]","","2018-10-19"
"3.348","3.544","3.335","3.48","0","2018-10-22T02:00:00+02:00","3.348","3.544","3.335","3.48","0","22/10/2018","","0","1","[object Object]","[object Object]","","2018-10-22"
"3.553","3.594","3.425","3.579","0","2018-10-23T02:00:00+02:00","3.553","3.594","3.425","3.579","0","23/10/2018","","0","1","[object Object]","[object Object]","","2018-10-23"
"3.555","3.638","3.523","3.614","0","2018-10-24T02:00:00+02:00","3.555","3.638","3.523","3.614","0","24/10/2018","","0","1","[object Object]","[object Object]","","2018-10-24"
"3.597","3.597","3.483","3.502","0","2018-10-25T02:00:00+02:00","3.597","3.597","3.483","3.502","0","25/10/2018","","0","1","[object Object]","[object Object]","","2018-10-25"
"3.525","3.543","3.444","3.449","0","2018-10-26T02:00:00+02:00","3.525","3.543","3.444","3.449","0","26/10/2018","","0","1","[object Object]","[object Object]","","2018-10-26"
"3.374","3.379","3.26","3.354","0","2018-10-29T01:00:00+01:00","3.374","3.379","3.26","3.354","0","29/10/2018","","0","1","[object Object]","[object Object]","","2018-10-29"
"3.338","3.505","3.32","3.489","0","2018-10-30T01:00:00+01:00","3.338","3.505","3.32","3.489","0","30/10/2018","","0","1","[object Object]","[object Object]","","2018-10-30"
"3.446","3.447","3.402","3.434","0","2018-10-31T01:00:00+01:00","3.446","3.447","3.402","3.434","0","31/10/2018","","0","1","[object Object]","[object Object]","","2018-10-31"
"3.43","3.43","3.35","3.389","0","2018-11-01T01:00:00+01:00","3.43","3.43","3.35","3.389","0","01/11/2018","","0","1","[object Object]","[object Object]","","2018-11-01"
"3.541","3.541","3.3","3.309","0","2018-11-02T01:00:00+01:00","3.541","3.541","3.3","3.309","0","02/11/2018","","0","1","[object Object]","[object Object]","","2018-11-02"
"3.357","3.413","3.303","3.322","0","2018-11-05T01:00:00+01:00","3.357","3.413","3.303","3.322","0","05/11/2018","","0","1","[object Object]","[object Object]","","2018-11-05"
"3.335","3.422","3.335","3.422","0","2018-11-06T01:00:00+01:00","3.335","3.422","3.335","3.422","0","06/11/2018","","0","1","[object Object]","[object Object]","","2018-11-06"
"3.397","3.397","3.317","3.344","0","2018-11-07T01:00:00+01:00","3.397","3.397","3.317","3.344","0","07/11/2018","","0","1","[object Object]","[object Object]","","2018-11-07"
"3.396","3.423","3.367","3.4","0","2018-11-08T01:00:00+01:00","3.396","3.423","3.367","3.4","0","08/11/2018","","0","1","[object Object]","[object Object]","","2018-11-08"
"3.416","3.462","3.395","3.401","0","2018-11-09T01:00:00+01:00","3.416","3.462","3.395","3.401","0","09/11/2018","","0","1","[object Object]","[object Object]","","2018-11-09"
"3.594","3.594","3.395","3.455","0","2018-11-12T01:00:00+01:00","3.594","3.594","3.395","3.455","0","12/11/2018","","0","1","[object Object]","[object Object]","","2018-11-12"
"3.474","3.516","3.434","3.452","0","2018-11-13T01:00:00+01:00","3.474","3.516","3.434","3.452","0","13/11/2018","","0","1","[object Object]","[object Object]","","2018-11-13"
"3.719","3.719","3.47","3.517","0","2018-11-14T01:00:00+01:00","3.719","3.719","3.47","3.517","0","14/11/2018","","0","1","[object Object]","[object Object]","","2018-11-14"
"3.473","3.554","3.458","3.497","0","2018-11-15T01:00:00+01:00","3.473","3.554","3.458","3.497","0","15/11/2018","","0","1","[object Object]","[object Object]","","2018-11-15"
"3.497","3.503","3.417","3.496","0","2018-11-16T01:00:00+01:00","3.497","3.503","3.417","3.496","0","16/11/2018","","0","1","[object Object]","[object Object]","","2018-11-16"
"3.622","3.622","3.436","3.591","0","2018-11-19T01:00:00+01:00","3.622","3.622","3.436","3.591","0","19/11/2018","","0","1","[object Object]","[object Object]","","2018-11-19"
"3.603","3.722","3.585","3.619","0","2018-11-20T01:00:00+01:00","3.603","3.722","3.585","3.619","0","20/11/2018","","0","1","[object Object]","[object Object]","","2018-11-20"
"3.548","3.748","3.486","3.486","0","2018-11-21T01:00:00+01:00","3.548","3.748","3.486","3.486","0","21/11/2018","","0","1","[object Object]","[object Object]","","2018-11-21"
"3.504","3.541","3.424","3.44","0","2018-11-22T01:00:00+01:00","3.504","3.541","3.424","3.44","0","22/11/2018","","0","1","[object Object]","[object Object]","","2018-11-22"
"3.41","3.457","3.358","3.414","0","2018-11-23T01:00:00+01:00","3.41","3.457","3.358","3.414","0","23/11/2018","","0","1","[object Object]","[object Object]","","2018-11-23"
"3.318","3.318","3.177","3.27","0","2018-11-26T01:00:00+01:00","3.318","3.318","3.177","3.27","0","26/11/2018","","0","1","[object Object]","[object Object]","","2018-11-26"
"3.288","3.3","3.23","3.294","0","2018-11-27T01:00:00+01:00","3.288","3.3","3.23","3.294","0","27/11/2018","","0","1","[object Object]","[object Object]","","2018-11-27"
"3.299","3.299","3.242","3.266","0","2018-11-28T01:00:00+01:00","3.299","3.299","3.242","3.266","0","28/11/2018","","0","1","[object Object]","[object Object]","","2018-11-28"
"3.256","3.286","3.195","3.201","0","2018-11-29T01:00:00+01:00","3.256","3.286","3.195","3.201","0","29/11/2018","","0","1","[object Object]","[object Object]","","2018-11-29"
"3.211","3.243","3.197","3.222","0","2018-11-30T01:00:00+01:00","3.211","3.243","3.197","3.222","0","30/11/2018","","0","1","[object Object]","[object Object]","","2018-11-30"
